,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
593,089980,KR7089980007,상아프론테크,KOSDAQ,우량기업부,20600,2,-700,-3.29,21500,21500,20300,79950,1646822300,329374162200,15989037,KSQ
594,228670,KR7228670006,레이,KOSDAQ,우량기업부,21550,2,-750,-3.36,22200,22400,21250,90742,1970702100,329371126650,15284043,KSQ
595,025770,KR7025770009,한국정보통신,KOSDAQ,우량기업부,8790,2,-440,-4.77,9320,9350,8760,101335,904233380,329135142090,37444271,KSQ
596,094480,KR7094480001,갤럭시아머니트리,KOSDAQ,우량기업부,8350,2,-430,-4.9,8600,8600,8120,1243349,10341667750,327569147300,39229838,KSQ
597,126560,KR7126560002,현대퓨처넷,KOSPI,,2960,2,-65,-2.15,3005,3010,2920,183889,544475565,326200717200,110202945,STK
598,004700,KR7004700001,조광피혁,KOSPI,,48900,2,-1050,-2.1,50100,50100,48900,1325,65369200,325142848200,6649138,STK
599,012030,KR7012030003,DB,KOSPI,,1615,1,5,0.31,1605,1630,1585,694807,1112801184,324895901795,201173933,STK
600,090360,KR7090360009,로보스타,KOSDAQ,중견기업부,33200,2,-1150,-3.35,33800,34200,31700,531252,17486815250,323700000000,9750000,KSQ
601,102940,KR7102940004,코오롱생명과학,KOSDAQ,중견기업부,28300,2,-1650,-5.51,29300,29800,28000,28435,818353550,322969674800,11412356,KSQ
602,005160,KR7005160007,동국산업,KOSDAQ,우량기업부,5940,1,110,1.89,5870,6830,5560,14869151,94064022620,322212223080,54244482,KSQ
603,330860,KR7330860008,네패스아크,KOSDAQ,우량기업부,26400,3,0,0.0,27000,27400,25550,151382,3999410450,321658788000,12184045,KSQ
604,029530,KR7029530003,신도리코,KOSPI,,31900,2,-850,-2.6,32650,32700,31650,9720,311907950,321552925100,10080029,STK
605,003220,KR7003220001,대원제약,KOSPI,,14490,2,-290,-1.96,14780,14790,14460,115701,1682003210,321535911060,22190194,STK
606,038500,KR7038500005,삼표시멘트,KOSDAQ,우량기업부,2975,2,-70,-2.3,3045,3055,2970,135485,406006650,321051010350,107916306,KSQ
607,445680,KR7445680002,큐리옥스바이오시스템즈,KOSDAQ,기술성장기업부,39950,2,-1400,-3.39,41800,41800,39300,149456,5983401550,320498555400,8022492,KSQ
608,011810,KR7011810009,STX,KOSPI,,10330,2,-240,-2.27,10610,11160,10200,1590045,17039312610,320415185910,31017927,STK
609,001200,KR7001200005,유진투자증권,KOSPI,,3290,2,-90,-2.66,3355,3435,3215,870251,2850348540,318690515220,96866418,STK
610,117580,KR7117580001,대성에너지,KOSPI,,11570,1,70,0.61,11200,12950,11030,16841792,205816506400,318175000000,27500000,STK
611,014620,KR7014620009,성광벤드,KOSDAQ,우량기업부,11110,2,-430,-3.73,11500,11590,11010,255239,2849574840,317746000000,28600000,KSQ
612,089970,KR7089970008,에이피티씨,KOSDAQ,우량기업부,13250,2,-470,-3.43,13740,13750,13250,56755,763177680,317742883750,23980595,KSQ
613,267980,KR7267980001,매일유업,KOSDAQ GLOBAL,우량기업부,40200,1,100,0.25,40500,40550,39900,9139,366677200,315314247600,7843638,KSQ
614,027360,KR7027360007,아주IB투자,KOSDAQ,우량기업부,2605,2,-100,-3.7,2715,2715,2580,849956,2236487290,314802282630,120845406,KSQ
615,051980,KR7051980001,중앙첨단소재,KOSDAQ,투자주의환기종목(소속부없음),3990,1,565,16.5,3550,4090,3515,6878621,26553498560,313222728630,78501937,KSQ
616,000430,KR7000430009,대원강업,KOSPI,,5050,2,-150,-2.88,5200,6290,5030,4777703,27044814080,313100000000,62000000,STK
617,217270,KR7217270008,넵튠,KOSDAQ,중견기업부,6710,2,-130,-1.9,6790,6820,6650,59391,397831430,312566226500,46582150,KSQ
618,060720,KR7060720000,KH바텍,KOSDAQ,중견기업부,13200,2,-420,-3.08,13620,13690,13110,167322,2223984630,312542234400,23677442,KSQ
619,008490,KR7008490005,서흥,KOSPI,,26950,2,-650,-2.36,27950,27950,26900,10345,280678000,311787595350,11569113,STK
620,441270,KR7441270006,파인엠텍,KOSDAQ,중견기업부,8450,2,-290,-3.32,8660,8820,8400,232242,1976444980,311332112650,36844037,KSQ
621,044490,KR7044490001,태웅,KOSDAQ,중견기업부,15560,2,-1540,-9.01,17090,17300,15480,357013,5681960820,311314848360,20007381,KSQ
622,071320,KR7071320006,지역난방공사,KOSPI,,26850,2,-500,-1.83,27500,27500,26850,7553,203904750,310889276400,11578744,STK
623,235980,KR7235980000,메드팩토,KOSDAQ,기술성장기업부,9250,1,130,1.43,8980,9380,8600,2619628,23531745910,310621428750,33580695,KSQ
624,000680,KR7000680009,LS네트웍스,KOSPI,,3940,2,-150,-3.67,4090,4090,3930,178246,708607820,310483883040,78803016,STK
625,077360,KR7077360006,덕산하이메탈,KOSDAQ,우량기업부,6770,2,-210,-3.01,7040,7050,6750,202567,1384222150,307608503540,45437002,KSQ
626,088260,KR7088260005,이리츠코크렙,KOSPI,,4840,2,-40,-0.82,4880,4880,4835,27166,131759805,306573295600,63341590,STK
627,254490,KR7254490006,미래반도체,KOSDAQ,중견기업부,21200,2,-350,-1.62,21800,22450,21150,110930,2408627550,306085600000,14438000,KSQ
628,230360,KR7230360000,에코마케팅,KOSDAQ GLOBAL,우량기업부,9450,2,-290,-2.98,9810,9850,9410,127131,1213662690,305877874050,32368029,KSQ
629,097230,KR7097230007,HJ중공업,KOSPI,,3670,2,-70,-1.87,3675,3765,3625,88695,325908585,305616611270,83274281,STK
630,061970,KR7061970000,LB세미콘,KOSDAQ,우량기업부,6970,2,-30,-0.43,7100,7190,6850,216927,1512422490,305178606240,43784592,KSQ
631,289220,KR7289220006,자이언트스텝,KOSDAQ,기술성장기업부,13790,2,-1100,-7.39,14540,14710,13670,425827,5942390930,305058863550,22121745,KSQ
632,451760,KR7451760003,컨텍,KOSDAQ,기술성장기업부,20900,2,-900,-4.13,21600,22050,20550,408394,8585275900,304916704400,14589316,KSQ
633,214680,KR7214680001,디알텍,KOSDAQ,벤처기업부,4200,2,-170,-3.89,4370,4385,4170,1078557,4555308560,304586016000,72520480,KSQ
634,058820,KR7058820002,CMG제약,KOSDAQ,중견기업부,2190,2,-150,-6.41,2370,2370,2190,877890,1977798415,304174014360,138892244,KSQ
635,950130,KR8840090003,엑세스바이오,KOSDAQ,외국기업(소속부없음),8360,2,-230,-2.68,8570,8650,8250,180721,1508476230,304018480920,36365847,KSQ
636,146320,KR7146320007,비씨엔씨,KOSDAQ,벤처기업부,23800,2,-450,-1.86,24250,25000,23600,140034,3379075500,303695211400,12760303,KSQ
637,041960,KR7041960006,코미팜,KOSDAQ,벤처기업부,4295,2,-75,-1.72,4390,4395,4240,97766,418430930,303246172880,70604464,KSQ
638,001880,KR7001880004,DL건설,KOSPI,,13740,2,-420,-2.97,13930,14160,13720,32994,457726080,303012122160,22053284,STK
639,001790,KR7001790005,대한제당,KOSPI,,3375,1,45,1.35,3360,3445,3265,2230454,7565431140,302725957500,89696580,STK
640,00088K,KR700088K015,한화3우B,KOSPI,,13410,2,-240,-1.76,13670,13670,13400,45672,617059190,301349520000,22472000,STK
641,001630,KR7001630003,종근당홀딩스,KOSPI,,60000,1,1300,2.21,58600,60000,58000,6697,394945700,300591660000,5009861,STK
642,298000,KR7298000001,효성화학,KOSPI,,78500,2,-2300,-2.85,79700,80700,76700,17546,1366408800,297657163500,3791811,STK
643,107600,KR7107600009,새빗켐,KOSDAQ,벤처기업부,61100,2,-2500,-3.93,63100,64000,61100,14654,907518800,297040399500,4861545,KSQ
644,058430,KR7058430000,포스코스틸리온,KOSPI,,49400,2,-1900,-3.7,50800,50900,49350,50009,2489134950,296400000000,6000000,STK
645,017390,KR7017390006,서울가스,KOSPI,,59200,2,-600,-1.0,59600,59800,59100,20242,1201644500,296000000000,5000000,STK
646,064260,KR7064260003,다날,KOSDAQ,우량기업부,4290,2,-140,-3.16,4430,4475,4280,930801,4033949160,295791381600,68949040,KSQ
647,080160,KR7080160005,모두투어,KOSDAQ,중견기업부,15630,2,-370,-2.31,16150,16160,15630,74154,1173317380,295407000000,18900000,KSQ
648,950140,KR8840110108,잉글우드랩,KOSDAQ,외국기업(소속부없음),14860,2,-140,-0.93,15000,15310,14800,43320,648749820,295236488760,19867866,KSQ
649,123860,KR7123860009,아나패스,KOSDAQ,벤처기업부,24350,2,-650,-2.6,25000,25300,24100,76424,1872448500,295205155250,12123415,KSQ
650,357550,KR7357550003,석경에이티,KOSDAQ,기술성장기업부,54100,2,-1100,-1.99,55200,55200,53200,12757,687739900,295115500000,5455000,KSQ
651,035890,KR7035890003,서희건설,KOSDAQ,우량기업부,1281,2,-33,-2.51,1301,1315,1274,274150,352889575,294384633417,229808457,KSQ
652,322510,KR7322510009,제이엘케이,KOSDAQ,기술성장기업부,18170,2,-1780,-8.92,19950,20000,18060,462709,8633921890,293767327040,16167712,KSQ
653,002960,KR7002960003,한국쉘석유,KOSPI,,225500,2,-1000,-0.44,226000,226500,223500,1591,358047000,293150000000,1300000,STK
654,102460,KR7102460003,이연제약,KOSPI,,15730,2,-350,-2.18,16030,16090,15660,37111,586022590,292370537030,18586811,STK
655,079810,KR7079810008,디이엔티,KOSDAQ,중견기업부,13260,2,-810,-5.76,14110,14220,13260,261045,3537472540,292092526440,22028094,KSQ
656,047560,KR7047560008,이스트소프트,KOSDAQ,벤처기업부,25550,2,-50,-0.2,25900,27600,24650,1379193,36012598600,291472662600,11407932,KSQ
657,251970,KR7251970000,펌텍코리아,KOSDAQ,우량기업부,23500,1,200,0.86,23450,23550,23200,37353,872533750,291400000000,12400000,KSQ
658,354320,KR7354320004,알멕,KOSDAQ,기술성장기업부,45550,2,-2550,-5.3,47600,47900,45350,93506,4305008650,291127404550,6391381,KSQ
659,051905,KR7051901007,LG생활건강우,KOSPI,,138500,2,-3300,-2.33,142000,142000,138300,4782,666169100,290808034500,2099697,STK
660,307750,KR7307750000,국전약품,KOSDAQ,우량기업부,5910,2,-190,-3.11,6070,6100,5890,221410,1319961390,289999379790,49069269,KSQ
661,008350,KR7008350001,남선알미늄,KOSPI,,2245,2,-60,-2.6,2310,2320,2230,1496389,3378846135,289782557050,129079090,STK
662,204620,KR7204620009,글로벌텍스프리,KOSDAQ,중견기업부,5160,2,-200,-3.73,5400,5410,5100,800742,4149593730,289203082440,56047109,KSQ
663,122640,KR7122640006,예스티,KOSDAQ,벤처기업부,15150,2,-920,-5.72,16070,16090,14500,194801,2974611070,288521781300,19044342,KSQ
664,084010,KR7084010008,대한제강,KOSPI,,12320,2,-160,-1.28,12580,12600,12310,15376,190342170,288465371040,23414397,STK
665,036030,KR7036030005,케이티알파,KOSDAQ,중견기업부,5880,2,-260,-4.23,6140,6230,5880,188730,1136969640,288233384040,49019283,KSQ
666,072710,KR7072710007,농심홀딩스,KOSPI,,62000,2,-600,-0.96,62600,62600,61700,4201,260444000,287542980000,4637790,STK
667,003800,KR7003800000,에이스침대,KOSDAQ,우량기업부,25900,2,-400,-1.52,26300,26300,25850,1656,42915650,287231000000,11090000,KSQ
668,005500,KR7005500004,삼진제약,KOSPI,,20600,2,-250,-1.2,20900,20900,20400,27244,560301500,286340000000,13900000,STK
669,00104K,KR700104K010,CJ4우(전환),KOSPI,,67700,2,-4200,-5.84,71900,71900,67700,13954,962643200,286134862400,4226512,STK
670,138580,KR7138580006,비즈니스온,KOSDAQ,벤처기업부,12680,2,-500,-3.79,13180,13290,12560,86225,1107267920,286012146840,22556163,KSQ
671,217820,KR7217820000,원익피앤이,KOSDAQ,우량기업부,6020,2,-160,-2.59,6240,6270,5990,406750,2475231840,285676445180,47454559,KSQ
672,006390,KR7006390009,한일현대시멘트,KOSPI,,14760,2,-250,-1.67,15120,15120,14750,10837,160539250,285276438720,19327672,STK
673,322000,KR7322000001,HD현대에너지솔루션,KOSPI,,25400,2,-2500,-8.96,27800,27800,25050,293855,7548216450,284480000000,11200000,STK
674,384470,KR7384470001,코어라인소프트,KOSDAQ,기술성장기업부,22900,2,-1200,-4.98,24000,24150,22600,433394,9975216500,283361371100,12373859,KSQ
675,003960,KR7003960002,사조대림,KOSPI,,30900,2,-750,-2.37,31400,31650,30600,19779,613123500,283182030300,9164467,STK
676,001510,KR7001510007,SK증권,KOSPI,,598,2,-9,-1.48,608,609,596,1442103,865244991,282608922258,472590171,STK
677,452190,KR7452190002,한빛레이저,KOSDAQ,벤처기업부,13270,2,-1330,-9.11,14100,14710,12900,3283354,44272249340,282457417240,21285412,KSQ
678,086390,KR7086390002,유니테스트,KOSDAQ,중견기업부,13350,2,-270,-1.98,14500,16240,13210,1503035,21797363370,282140582100,21134126,KSQ
679,036530,KR7036530004,SNT홀딩스,KOSPI,,17300,2,-20,-0.12,17350,17470,17150,20426,352849040,282057227800,16303886,STK
680,115450,KR7115450009,HLB테라퓨틱스,KOSDAQ,중견기업부,3810,2,-50,-1.3,3880,3880,3775,257799,980780580,281705395440,73938424,KSQ
681,084110,KR7084110006,휴온스글로벌,KOSDAQ,중견기업부,22300,2,-700,-3.04,23000,23100,22200,15392,345628250,281459271600,12621492,KSQ
682,024720,KR7024720005,한국콜마홀딩스,KOSPI,,7640,2,-210,-2.68,7820,7880,7620,126895,978177300,280919132800,36769520,STK
683,005950,KR7005950001,이수화학,KOSPI,,12330,2,-530,-4.12,12880,12900,12330,193639,2422811680,280171371870,22722739,STK
684,397030,KR7397030008,에이프릴바이오,KOSDAQ,기술성장기업부,12980,2,-470,-3.49,13410,13590,12800,275787,3631924280,280032986200,21574190,KSQ
685,095720,KR7095720009,웅진씽크빅,KOSPI,,2420,2,-60,-2.42,2475,2480,2410,214390,520367275,279524483700,115505985,STK
686,013890,KR7013890009,지누스,KOSPI,,13470,2,-500,-3.58,13920,14000,13470,122814,1678083210,279303197880,20735204,STK
687,396270,KR7396270001,넥스트칩,KOSDAQ,기술성장기업부,15440,2,-980,-5.97,16510,16510,15250,448745,6994075840,278701881600,18050640,KSQ
688,001780,KR7001780006,알루코,KOSPI,,2890,2,-130,-4.3,3010,3030,2890,739297,2160907435,278637419480,96414332,STK
689,051500,KR7051500007,CJ프레시웨이,KOSDAQ,우량기업부,23450,2,-900,-3.7,24350,24350,23450,44786,1059149300,278388691700,11871586,KSQ
690,026890,KR7026890004,스틱인베스트먼트,KOSPI,,6670,2,-240,-3.47,6870,6910,6670,114089,771482570,277993427250,41678175,STK
691,252990,KR7252990007,샘씨엔에스,KOSDAQ,기술성장기업부,5540,2,-30,-0.54,5570,5580,5400,98127,536392430,277852306840,50153846,KSQ
692,104700,KR7104700000,한국철강,KOSPI,,6540,2,-50,-0.76,6580,6580,6490,39359,256812490,277623000000,42450000,STK
693,059090,KR7059090001,미코,KOSDAQ,투자주의환기종목(소속부없음),8300,2,-330,-3.82,8640,8750,8250,164043,1372035080,277359257400,33416778,KSQ
694,003120,KR7003120003,일성신약,KOSPI,,20800,2,-500,-2.35,21300,21300,20800,8555,179114550,276640000000,13300000,STK
695,000020,KR7000020008,동화약품,KOSPI,,9900,2,-290,-2.85,10210,10280,9900,100011,999567430,276521553000,27931470,STK
696,100120,KR7100120005,뷰웍스,KOSDAQ,우량기업부,27600,2,-400,-1.43,28000,28150,27050,34549,947450700,276051474000,10001865,KSQ
697,007570,KR7007570005,일양약품,KOSPI,,14420,2,-180,-1.23,14600,14600,14230,37418,536509380,275215274880,19085664,STK
698,114810,KR7114810005,한솔아이원스,KOSDAQ,투자주의환기종목(소속부없음),9350,2,-80,-0.85,9430,9540,9290,57058,535483170,274442826900,29352174,KSQ
699,000480,KR7000480004,CR홀딩스,KOSPI,,5850,2,-220,-3.62,6070,6090,5810,65202,384576400,274309366500,46890490,STK
700,382840,KR7382840007,원준,KOSDAQ,벤처기업부,17940,2,-850,-4.52,18700,18800,17940,94989,1735302010,273972163140,15271581,KSQ
701,122900,KR7122900004,아이마켓코리아,KOSPI,,8190,2,-90,-1.09,8290,8290,8160,51843,424995600,273782199600,33428840,STK
702,047310,KR7047310008,파워로직스,KOSDAQ,중견기업부,7670,2,-520,-6.35,8170,8190,7640,1205925,9413507870,273750338160,35691048,KSQ
703,075580,KR7075580001,세진중공업,KOSPI,,4805,2,-50,-1.03,4900,4950,4745,126457,608030590,273161636080,56849456,STK
704,272550,KR7272550005,삼양패키징,KOSPI,,17250,1,60,0.35,17210,17460,16900,45044,773444860,272354574750,15788671,STK
705,334970,KR7334970001,프레스티지바이오로직스,KOSDAQ,기술성장기업부,4435,2,-495,-10.04,5190,5550,4435,3049626,15103150620,271590392515,61237969,KSQ
706,045100,KR7045100005,한양이엔지,KOSDAQ,우량기업부,15070,2,-320,-2.08,15420,15450,15000,87204,1318477130,271260000000,18000000,KSQ
707,013120,KR7013120001,동원개발,KOSDAQ,우량기업부,2985,2,-50,-1.65,3030,3035,2980,111825,334721100,271062178500,90808100,KSQ
708,356860,KR7356860007,티엘비,KOSDAQ,우량기업부,27550,1,100,0.36,27950,28100,27000,179837,4942722150,270888956500,9832630,KSQ
709,016580,KR7016580003,환인제약,KOSPI,,14540,2,-280,-1.89,14740,14920,14460,34575,503069350,270445017800,18600070,STK
710,126700,KR7126700004,하이비젼시스템,KOSDAQ,우량기업부,18070,2,-610,-3.27,18700,18830,18040,153104,2789060010,270003963840,14942112,KSQ
711,138490,KR7138490008,코오롱플라스틱,KOSPI,,7100,2,-200,-2.74,7350,7350,7100,88399,632589360,269800000000,38000000,STK
712,108230,KR7108230004,톱텍,KOSDAQ,중견기업부,7090,2,-250,-3.41,7230,7400,7060,91538,654525050,269584807050,38023245,KSQ
713,005010,KR7005010004,휴스틸,KOSPI,,4795,2,-65,-1.34,4860,4875,4760,250499,1202588900,269421819625,56188075,STK
714,036620,KR7036620003,감성코퍼레이션,KOSDAQ,우량기업부,2960,1,55,1.89,2945,3055,2905,1902426,5689868930,268438184960,90688576,KSQ
715,417010,KR7417010006,나노팀,KOSDAQ,벤처기업부,14010,2,-190,-1.34,14190,14650,14000,131999,1879645060,268352135280,19154328,KSQ
716,084650,KR7084650001,랩지노믹스,KOSDAQ,우량기업부,3610,2,-185,-4.87,3785,3805,3595,1139472,4158310130,268006363900,74239990,KSQ
717,002900,KR7002900009,TYM,KOSPI,,5940,2,-140,-2.3,6110,6170,5830,431495,2560514900,267602678640,45050956,STK
718,053210,KR7053210001,스카이라이프,KOSPI,,5630,2,-70,-1.23,5680,5710,5580,53823,302784580,267554236650,47522955,STK
719,216080,KR7216080002,제테마,KOSDAQ,기술성장기업부,14980,2,-380,-2.47,15430,15430,14900,34572,520551240,267524209820,17858759,KSQ
720,031330,KR7031330004,에스에이엠티,KOSDAQ,우량기업부,2675,2,-75,-2.73,2720,2750,2675,219685,592797630,267486804225,99995067,KSQ
721,034830,KR7034830000,한국토지신탁,KOSPI,,1057,2,-23,-2.13,1083,1083,1057,785609,840317825,266881116110,252489230,STK
722,282880,KR7282880004,코윈테크,KOSDAQ,우량기업부,25000,2,-1150,-4.4,26150,26200,25000,94028,2380961500,266640450000,10665618,KSQ
723,048530,KR7048530000,인트론바이오,KOSDAQ,기술성장기업부,7800,2,-200,-2.5,8010,8130,7670,231505,1804466350,266375943600,34150762,KSQ
724,009680,KR7009680000,모토닉,KOSPI,,8070,2,-80,-0.98,8150,8150,8040,23251,187841590,266310000000,33000000,STK
725,077970,KR7077970002,STX엔진,KOSPI,,11530,2,-410,-3.43,11940,11940,11500,27317,317131180,265292663120,23008904,STK
726,051360,KR7051360006,토비스,KOSDAQ,중견기업부,16300,2,-160,-0.97,16310,16520,16020,115574,1870375360,265153045400,16267058,KSQ
727,389260,KR7389260001,대명에너지,KOSDAQ,중견기업부,15550,2,-660,-4.07,16320,16320,15460,29297,459872730,265127500000,17050000,KSQ
728,389500,KR7389500000,에스비비테크,KOSDAQ,기술성장기업부,42800,2,-2850,-6.24,46200,46200,42000,287887,12438066900,264285891200,6174904,KSQ
729,078160,KR7078160009,메디포스트,KOSDAQ,벤처기업부,7700,2,-480,-5.87,8280,8280,7700,111947,876874010,263476944500,34217785,KSQ
730,053030,KR7053030003,바이넥스,KOSDAQ,우량기업부,8260,2,-90,-1.08,8310,8370,8190,103947,858909490,262346256480,31761048,KSQ
731,001500,KR7001500008,현대차증권,KOSPI,,8260,2,-110,-1.31,8370,8370,8240,31834,263960120,261945762120,31712562,STK
732,037270,KR7037270006,YG PLUS,KOSPI,,4120,2,-30,-0.72,4150,4235,4100,252413,1044824150,261329169200,63429410,STK
733,004560,KR7004560009,현대비앤지스틸,KOSPI,,17300,2,-1070,-5.82,18160,18180,17140,313490,5511743810,260863430300,15078811,STK
734,114840,KR7114840002,아이패밀리에스씨,KOSDAQ,벤처기업부,30150,1,250,0.84,30500,30500,29500,70640,2118155150,259319305800,8600972,KSQ
735,005389,KR7005383005,현대차3우B,KOSPI,,107600,2,-1700,-1.56,109200,109200,107400,13715,1479862700,258718604800,2404448,STK
736,126720,KR7126720002,수산인더스트리,KOSPI,,18100,2,-480,-2.58,18670,18670,17880,45609,828753270,258576600000,14286000,STK
737,126340,KR7126340009,비나텍,KOSDAQ,우량기업부,44500,2,-1800,-3.89,46200,46350,44350,26050,1172361950,258251166500,5803397,KSQ
